Col 1,Col 2,Col 3,Col 4,Col 5,Source URL
Nausea,hllsa,Ghasayaan,"Ookkaalam,Vaikumattal,",,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Neonatal Jaundice,,Yaraqaan-e-Nauzaayeedah,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Nephralgia,,Waja-al-Kulyah,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Neurological diseases,,Amraaz-e-raas,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Nocturnal emission,Svapnameha,Kasrat-e-Ihtlaam,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Numbness,prasupta,Khadar,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Obstructive jaundice,,Yaraqaan-e-Suddi,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Oedema,,"Waram-e-Rikhoo/Tahabbuj, Bhurbhuraahat",,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Oopheritis,,Waram-e-Unsayain,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Ophthalmic jaundice,,Yaraqaan-al-Ain,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Otalgia,,Waja'-al-Uzn,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Otitis externa,karapka,Iltehaab-e-Uzn,Sevi Neer Soolai,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Otitis media,,Waram-e-Wast-al-Uzn,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Otorrhoea,Karnasrava / karnasamsrava,Sailaan -ul- Uzn,Sevi Seezh,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Pain,rj/vedan,Waja,Vali,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Pain in the heel,,Waja-al-Aqib,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Palatitis,,Waram-e-Hanak,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Pannus,,Sabal,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Paroxysmal fever/intermittent fever,,Humma-e-Naaeba/Humma-e-Daaerah,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Pediculosis,,Lasat-al-Qaml,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Penile Ulcers,,Qurooh-e-Zakar,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Pharyngitis,,Iltehaab-e-Halaq,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Phlegmatic diseases,,Amraaz-e-Balghamiyah,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Phlegmatic fever,,Humma-e-Balghamiyah,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Phlegmetic Cough,,Sual-e- Balghami,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Phlegmon,,Phalghamooni,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Phlyctenular conjunctivitis,parva,Ramad Busoori/Wadaqah,Paderthi,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Phthisis,,Sill,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Physiometra,,Nafkh-e-Rehm,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Piles,,Bawaseer-e-Baadi,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Pleurisy,,Zaat-ul-Janb,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Pleurodynia,prvala,Shosah,Pakkasoolai,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Pneumonia,,Zaat-ur-Riya,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Poisoning,vcikadaa via,Lasat -ul-Aqrab,Thael Kodukku Nanju,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Poisoning from Animals and Animal Products,,Haiwaan wa Haiwaani murakkabaat ki sammiyat,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Polydipsia,,Shiddat-e-Atash/Utaash,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Polyuria,,Kasrat-e- Baul,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Premature Ejeculation,ghrapatana,Sura't-e-Inzaal,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Proctalgia,,Waja-ul-Maq'ad,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Prolapse of the uterus,garbhaya bhraa,Inzilaaq-e-Rehm,Soothaga Aditthallal,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Prurigo/Pruritus,,Hikka,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Psoriasis,kiibha,Sudaaf / Sadfiyyah / Taqashshur-e-Jild,Kalanjaga Padai,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Psychoneurosis,mada,Maalikholiya Miraaqi,Serukku,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Psychosis,unmda,Mania/Junoon,Mana Sidhaivu noigal,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Pterygium,arma,Zafrah,"Naagapadalam, Padarthi, Athimangisam",,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Ptylism,,Kasrat-e-Luaab,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Ptyriasis Alba,,Bahaq-e-Abyaz,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Ptyriasis Nigra,,Bahaq-e-Aswad,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Puerperal diseases,stikroga,Amraaz-e-nifaas/parsoot,Pirasa Kala Noigal,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Pustules,,Busoor-e-Sighaar,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Pustules of the ear,,Busoor-al-Uzn,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Pyoptysis,,Nafs-ul-Midda,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Pyothorax,,Qeeh-al-Sadr,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Pyouria,,Baul-e-Middah,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Quartan Fever,Caturthaka Jvara,Humma-e-Riba,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Redness of the eye,netrarga,Surkhi-e-Chashm/Humrat-al-A'in,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Renal colic,vkkala,Qoolanj-e- Kulvi,Pirukka Vali,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Renal Stone,,Hasaat-e-Kulyah,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Renal ulcers,,Qurooh-e-Kulyah,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Restlessness,,Karb/Bechaini,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Retention of placenta and foetus,Garbhasanga,Ihtibaas-e-Janeen-wa-Masheemah,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Rheumatism,,Daa-ul-Mafaasil/Waja-ul-Mafasil,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Ring worm,dadru,Qoobaa,Thaddippu perunoi,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Rosacia,,Baadashnaam,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Roughness,,Khushoonat-e-Jafn,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Scabies,kacch,Jarab-wa-Hikka,Sori sirangu,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Scabies Crustosa,,Jarab-e-busoori,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
scalling,,Salkh,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Scar,,Nadbah/Daagh,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Scar marks,,Aasaar-e-Qurooh-e-Hasbah-wa-Judari,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Sciatica,,Waja-ul-Khaasirah,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Sciatica,gdhras,Irqun Nasaa,Peraasana Narambu thaabitham,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Sclerosis,,Tahajjur,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Sclerosis of the eyelids,,Salaabat-e-Ajfaan,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Sclerotitis,,Waram-e- Sulbiyya,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Scurvy/Scorbutus,,Lesa-e-Daamiyah,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Serous diarrhoea,,Ishaal-e-Masli,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Sexual Debility,,Zof-e-Bah,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Simple fracture,,Kasr-e-baseet,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Skin Marks,,Jild ke daag dhabbe,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Smallpox,masrik,Judaree,Periyammai Noi,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Snake bite,sarpadaa,Ladghat-ul-Haiya,Paampukkadi,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Spermatorrhoea,,Sailaan-e-Mani/Jarayaan-e-Mani,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Spider bite,lt via,Lasat-ul- Ankaboot,Silanthikkadi,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Spleenalgia,,Waja'-ul-Tehaal,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Spleenitis,,Waram-e-Tihaal,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Splenic obstruction,,Sudda-e-Tehaal,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Splenic sclerosis,,Salaabat-e-Tehaal,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Splenomegaly,Plihvddhi,Izam-e-Tehaal,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Sprain/Strain,Pana/udveana,Wasee,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Sprue / Malabsorption Syndrome,graha,Zarab-wa-khilfah,Naal Patta Kazhichal,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Stammer,,Haklahat/Luknat,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Staphyloma corneae,,Nutoo-e-Qarnia,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Sterility,Vandhyatva,Uqr,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Stiffness of Joint,,Ta'aqqud-e- Mafasil,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Stomatitis,,Busoor-e-Dahan,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Strabismus,,Hawal,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Strangury/Dribbling of Urine,,Taqteer-al-Baul,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Syphilis,phiraga,Aatashak,"Korukku Noi,Parangi noi, Aankurip pun",,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Tape Worm,,Habb-ul-Qara,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Tertian Fever,trtyaka jvara,Humma-e-Ghib,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Tetanus,,Kuzaaz,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Throat Pain,,Waja'-al-Halq,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Tic douloreux,,Asaaba,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Tonsillitis,,Waram-e-Lauzatain,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Toothache,dantala,Waja-ul- Asnaan,Pal Vali,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Tremor,kampavta,Resha,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
twisting of nerves,,iltewa-e-asab,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Ulcers of the eye,,Qurooh-ul-Ain,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Umblical Hernia,,Nutu-us-Surrah,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Unconsciousness,acaitanya / acetana,Faqd-ul-Waii,Moorchai,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Urethral Ulcer,,Qurooh-e- Majraa-e- Qazeeb,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Urinary Incontinence,,Salas-al-Baul,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Uterine ulcer,,Qurooh-e-Rehm,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Uvulitis,,Iltehaab-e-Lahaat,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Vertigo,,Sadar,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Vesical Irritability,,Jarab-e-Masaanah,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Vesicular ulcers,,Qurooh-e-Masaanah,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Vitiligo,vitra,Baras,Ven Padai,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Volvulus,,Qoolanj-e- Iltiwaaee,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Vomiting,chardi,Qai,"Vaanthi ,Sarthi,Vamanam,Vaayaalaedutthal",,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
weakness of heart,Hddaurbalya,Zo'f-e-qalb,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Weakness of intestine,Antradaurbalya,Zo'f-e-Ama,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Weakness of Stomach,,Zo'f-e-Meda,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Weakness of the kidney,,Zo'f-e-Kulyah,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
Wound,Vraa,Zakhm/Jaraahat,,,https://www.tkdl.res.in/tkdl/langdefault/Unani/Utility/KeywordDemo/Diseases.asp
