Col 1,Col 2,Col 3,Col 4,Col 5,Source URL
Paraesthesia,prasupti,,Unarchi Kuraivu,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Paraplegia,pagu,Faalij Tahtaani/Falij-e -Asfal,Patchavaatham,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Pitta-kaphaja,pittakaphaja,,Azhal iyya Noigal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Pittaja,pittaja,,"Azhal,Pittham",,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Plenosthotonus,dapatnaka,,Naakku Vaatham,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Pleurodynia,prvala,Shosah,Pakkasoolai,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Prolapse of female genital tract,yoni bhraa / yoni aithilya,,Yoni Pithukkam,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Psoriasis,kiibha,Sudaaf / Sadfiyyah / Taqashshur-e-Jild,Kalanjaga Padai,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Psychoneurosis,mada,Maalikholiya Miraaqi,Serukku,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Puerperal diseases,stikroga,Amraaz-e-nifaas/parsoot,Pirasa Kala Noigal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Pulmonary cavitation,ura kata,,Moluruppu Ilaippu,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
pyrexia,jrajvara,,Naalpatta Suram,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Rhagades,vipdik,,Sen Kuttam,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Ring worm,dadru,Qoobaa,Thaddippu perunoi,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Sacral pain,trikla,,Koopaga/Keel vayiru vali,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Sannipataja / Tridosaja,sanniptaja / tridoaja,,Mukkutra Noigal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Sciatica,gdhras,Irqun Nasaa,Peraasana Narambu thaabitham,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
"Seborrhoea,Pityriasis capitis / Furunculosis or boils in scalp",Arumsika,,Koppula Peru Noi,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Seminal disorders,ukra roga,,Vindhu Noigal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Sinus,n,,Pavuthiram,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Smallpox,masrik,Judaree,Periyammai Noi,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Spider bite,lt via,Lasat-ul- Ankaboot,Silanthikkadi,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Sprue / Malabsorption Syndrome,graha,Zarab-wa-khilfah,Naal Patta Kazhichal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Stiffness,jya/ graha,,Viraippu,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Stiffness of Joints,sandhigraha,,Moottu Pidippu,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
"Stiffness, loss of movement of leg",urustambha,,Kaal Mootu Pidippu,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Suppuration,pka,,Seezh Korthal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Syncope,mrcch,,"Mayakka noi,Sanniyaasam",,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Tastelessness,mukhavairasya,,Suvai Inmai,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Toothache,dantala,Waja-ul- Asnaan,Pal Vali,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Torticollis,Manyastambha,,Urakatha vaatham,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Toxication due to contamination of food with bodily waste,garavia,,Oosipona unavu Nanju,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Tubercular cough,kayaja ksa,,Elaippu erumal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Ulcer,vraa,,Pun,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Unconsciousness,acaitanya / acetana,Faqd-ul-Waii,Moorchai,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Uterine tumour,rakta gulma,,Karuppai Katti,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Vata-kaphaja,vtakaphaja,,Vali Iyyam,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Vata-pittaja,vtapittaja,,Vali-Azhal,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Vataja,Vataja,,"Vali,Vaatham,Vaayu",,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Vitiligo,vitra,Baras,Ven Padai,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Vomiting,chardi,Qai,"Vaanthi ,Sarthi,Vamanam,Vaayaalaedutthal",,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Xerodermia pigmentosa,carmakuha,,Thol perunoi,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
Xerophthalmia,ukkipka,,Padarthi Neer,,https://www.tkdl.res.in/tkdl/langdefault/Sowarigpa/Utility/KeywordDemo/Diseases.asp
